A,B
"[-0.37234151441472, -0.37488696476569, 0.61597896996139, 0.12865662575319, -0.11391874510122, 0.0663821880377, -0.23495223070658, 1.577255577196, -0.49476956527399, -0.92414902553176, 0.72486080588288, -0.22640758451199, -0.49765338705361, 0.3649458857281, 0.48556776336609, 1.25630634037916, -0.09381537356359, -0.73357909496771]",44
"[-0.60097610031374, -0.5601985587528, 0.5296941605221, 0.32049025934789, 0.08491894450255, -0.04115479280186, -0.91801299509058, 0.04099385401421, 0.01980679710791, -2.12544077676555, -0.39309733109597, 1.16420878655931, 0.09158790493454, 0.01035174495021, -0.05045904587917, 1.05924292558823, -0.79720794220677, -0.61208997759524]",58
"[0.33104225507913, 0.09512810921961, 0.6304999040678, 0.38958820773433, 0.0322204993415, 0.09910638802371, -0.63345771433228, -0.01199309127469, 0.07743415981109, -1.52533079219261, -0.611123623991, -0.21196538570702, 0.43884740467559, 0.07394537403001, 0.15060311606584, 1.18614025064229, 0.06179637631967, -0.32419228774309]",12
"[-0.12053206541666, -0.48217251402224, 0.06643231848303, -0.04213308162093, -0.33860931233837, 0.07683519537291, 0.29798150456594, 1.42206674139168, -0.46643210514389, -1.45443254167624, -0.76190274420305, 0.72980259501377, -0.50597954268875, -0.46402672595759, -0.39705969486487, 1.26479632951431, -0.29926426618804, -0.75869513079202]",24
"[-0.17915723943548, -0.62049722172232, -0.30729321220089, 0.33188008009198, -0.21593995929441, 0.52606891279355, -0.39512786163942, 1.89982947043815, -0.41224683349193, -1.02356599600835, 0.08677677903425, 0.08997774402741, -0.02468109091827, -0.12350182200485, -0.09510453872554, 0.48324855705332, 0.5224689009893, -0.37813140527841]",38
"[-0.70742931237007, -0.49641333273793, 0.68762735989122, 0.16455883217477, -0.03330559985056, 0.00447832232145, 0.28290182778655, 0.69862591442544, -0.56603239519707, -1.49116683872859, -0.54043536884645, 1.5407574970068, -0.49627853964418, -0.22464844778101, -0.59480704927422, 1.35280490952396, -0.05693983352071, -0.80332576555695]",34
"[-0.00240942870538, -0.44521622119236, 0.00129180449633, -0.03813219171518, -0.39809230105277, -0.03143014265278, 0.3910952880093, 1.47447405886804, -0.22146712120082, -1.53660385705784, -0.84596918191039, 0.74132384259761, -0.25377375709515, -0.10333931569082, -0.38197515076153, 1.05015168067494, 0.09009416233995, -0.45073097342942]",26
"[-0.25253053915137, -0.59481550141865, -0.34478225258047, 0.01544445437601, -0.11328975411359, 0.78871638005505, 0.00881901093231, -0.05820202275934, 0.17705651706364, 0.1141134356186, 0.09404656220625, 0.95883636774722, 0.09067731744039, -0.04763898937484, 0.0025213645231, 1.03730285898408, -0.18699549209701, -0.64160247440541]",16
"[-0.23502529804422, -0.59681491981962, -0.31538626514684, 0.09382326528266, -0.30474497032571, 0.69803846808251, -0.04099857586156, 0.1500825382143, -0.20782873740881, -0.17880680266677, 0.50825075462391, 0.63621506651341, -0.03228894580766, -0.14023629674276, -0.20155786397168, -0.33848595437142, -0.44531903365266, -0.09734519184931]",32
"[-0.17915953615674, -0.620498078726, -0.30729160906824, 0.33187836099681, -0.21594123300734, 0.52606873670133, -0.39512766254516, 1.89982782698683, -0.4122504029034, -1.02356931976751, 0.08677575197632, 0.08997950918357, -0.02468503514786, -0.12350763427154, -0.09510604151122, 0.48325015158516, 0.52246739472203, -0.37813191835195]",50
"[-0.24430568373872, 0.13966143375193, -0.00349825679106, -0.07213330893302, 0.23828671675814, 0.72478131687012, -0.73071598589153, 1.16137558429949, -0.40979056659497, -0.87031679715173, 1.18439828500174, 0.75296175630073, 0.09711881267105, -0.12551742713156, 0.02616813512286, 1.39597013016191, -0.29574321349469, -0.70957332015909]",54
"[-0.25254256658542, -0.59481844836851, -0.34476957662166, 0.01544242862685, -0.11328890095645, 0.78871601912403, 0.00881842068921, -0.05820438297367, 0.17703911050283, 0.11408032228978, 0.09404149365475, 0.95883929986718, 0.09067592147598, -0.04769127218941, 0.00242643055005, 1.03736257834699, -0.18701217334727, -0.64161312383361]",28
"[0.25486043522621, -0.34680201409738, 0.08634026581728, -0.0973583382557, -0.38257249284457, -0.31093949999414, 0.30460745437305, 1.42195142022613, -1.2262703961397, -2.04887873905923, -0.0378851346958, 1.15272906811915, -0.24252540058814, -0.01145362711163, 0.41881828913215, 1.2812482666429, -0.38774492093671, -0.7206547141538]",38
"[4.88790433192001, 4.09598229231508, -2.30320065641572, 0.70994104171843, 1.45747971530823, -3.12251467545089, 2.11399719169552, -4.3583969565548, 10.57934061511548, 12.71539660577864, 1.14647342109976, -6.83396624282736, -0.75905446697945, -1.1525286996699, -3.56378996187272, -8.13811508059543, 1.24174447141075, 4.02279781891182]",30
"[0.00095911912498, -0.41563821593608, 0.08233917811771, 0.04480665587805, 0.30193202695053, -0.0309614265495, -0.16473082533728, 1.89271219903595, -0.46451907006995, -1.42711386418889, -0.11128520135309, 0.37471893562468, -0.62803300201999, -0.04691620858425, 0.17065085092048, 1.24016949975197, -0.13158040864073, -0.88607516297255]",50
"[-0.29729500347139, -0.25763410756398, 0.6785624427389, -0.07062006243058, -0.2724725649965, 0.01155369399946, 0.42705776136755, 0.11659801826648, -0.5877146988776, -1.76203223098123, -0.94279920181788, 1.71290040024555, -0.06367693653964, -0.06523186187442, 0.64965167321203, 0.5778630286171, -0.42328847578638, -1.12050842368035]",42
"[0.57798113902662, -0.29677879298675, -0.42982817899538, -0.13479580133921, 0.82416854831926, -0.34331273329518, 0.14007972109391, 0.82797489007621, -1.29586054711657, -1.89259186201887, -0.35865578025287, 0.9135970605202, -0.31588173841301, 0.07260858452544, 0.16420362772949, 1.14240128058857, -0.30294510169019, -0.52688240158678]",40
"[-0.25253728546359, -0.59481587889726, -0.3447737292813, 0.01544258099068, -0.1132910086795, 0.78871621168032, 0.00882782362497, -0.05835121606903, 0.17724289848103, 0.11385796710922, 0.09397856784225, 0.95885810730721, 0.09066464746967, -0.04771156100087, 0.00237761118759, 1.03726569920709, -0.18698798590595, -0.64159589537022]",28
"[-0.1426023751347, -0.47530722296146, 0.19579909162745, 0.11447633600217, 0.21029552136923, 0.0236833816756, 0.34117941979115, 1.45213290769454, -0.8214521916506, -2.06922064631199, -0.46964020596885, 1.39561369713807, -0.42484026961629, -0.0372461818627, -0.3338238696836, 0.63358344065995, 0.2256341209654, -0.25311342575614]",22
"[-0.95953614241772, -0.75126220538107, 0.33978120604753, -0.16521615739227, -0.06715950165937, 0.57905413388331, 0.54972796217039, 1.24357006305886, -1.822720182257, -1.86551669038393, 0.14819796716288, 1.16497466877347, 0.08500199279118, 0.34710355535846, 0.77570176761648, 1.29106043269664, -0.26154207745453, -0.89311168489519]",36
"[-0.26738079460291, -0.42137467164231, 0.38080406274652, -0.32980908866023, 0.10977804653718, -0.02334882071181, -0.74306180727394, 1.45073940262255, -0.69537951972137, -0.60205549750388, 0.78416071152354, 0.26117245632421, 0.05566501725957, -0.11413655643294, -0.22322653163307, 0.31258959325877, 0.50536678333327, 0.05633675123259]",56
"[-0.17916372907227, -0.62049883278332, -0.30728561645972, 0.33188124381502, -0.21594017411196, 0.52606870112614, -0.3951321372665, 1.89983521329882, -0.41224327221259, -1.02356153820224, 0.08677399719365, 0.08997591038039, -0.02468014298513, -0.12350013596549, -0.09510417579944, 0.48324820990902, 0.52247009305099, -0.37813153291847]",50
"[0.25486941790994, -0.34680083986613, 0.08633580255103, -0.09735844655724, -0.38257096281297, -0.31094776098736, 0.3046102071938, 1.42195316359935, -1.22626398945913, -2.04887816531722, -0.03788988107008, 1.15273127831188, -0.24252234760368, -0.01145388691097, 0.4188172378538, 1.28124694857379, -0.38774550531943, -0.72065692426724]",38
"[0.30447688611225, -0.32967526708306, 0.05649361198912, -0.086505177004, -0.42664776972084, -0.35354032006146, 0.18466531041943, 1.1842385730374, -1.27901584811221, -2.01868278419734, -0.17933627589512, 1.05754636665977, -0.60628525762053, -0.02992145227414, -0.3451318179948, 1.00883690018632, -0.08053830861735, -0.40962079334869]",26
"[0.07480950363698, -0.37899601597411, 0.03949422960863, 0.01278144096343, -0.23995762249966, -0.01859015283551, -0.22907190012075, 0.92870836761996, -1.41327976838475, -1.7416361362314, 0.06044069859992, 1.06867676508198, 0.4002070505694, -0.14537319034696, -0.75013795552909, 0.23461380723342, -0.71338246607122, 0.45822794592674]",36
"[0.15167070101136, -0.19546942009942, 0.31764057241842, 0.29402381540236, -0.36416645893215, -0.10643261399122, 0.3089663995045, 1.33040272926874, -1.53107552848213, -2.01326296406747, -0.02217608525762, 1.38318807047388, -0.48626502372022, 0.34029799752585, 0.34984908638552, 0.47283523238476, -0.39244641751955, -0.70310611934478]",30
"[-0.60097436383852, -0.56019791252933, 0.52969531399708, 0.32049278813172, 0.08491743124679, -0.04115556502025, -0.91800390286944, 0.04099545649543, 0.01980685759519, -2.12544388284028, -0.3930975086657, 1.16420910916493, 0.09163370438484, 0.01037361840243, -0.05049122885382, 1.05925004189699, -0.79719177003443, -0.61209197925297]",58
"[-0.18056029967101, -0.44106386384861, 0.1570388145832, -0.35066281300425, -0.08339264567698, -0.08346889788667, -0.04921090067713, -0.06660502480835, 0.20511068915517, -0.45087478320356, 0.58523004472997, 0.70288516895762, 0.14961402661456, 0.12038807517256, -0.14781338561455, 0.21740904053412, 0.60978839732055, -0.0052484148308]",40
"[-0.18021162380382, -0.61377929863184, -0.27234463420267, 0.22149293509705, -0.35845663202058, 0.47294368996723, -0.23846773914888, 1.94349118537609, -0.41585773929462, -1.1626582683747, 0.02892506578515, 0.14701623473431, 0.07672411539899, -0.15145361405686, 0.03345530677863, 1.39720034705192, -0.30589739280603, -0.7111813000222]",42
"[0.06524973684605, 0.05994692540551, -0.02772714972229, -0.00544576713449, -0.01279420290949, -0.00638013512582, -0.04479553642046, 0.02807290263645, 0.13681343821676, 0.06947890658665, 0.05987864927138, -0.01901160234864, 0.03646888656808, 0.00639808191744, 0.00460441335754, -0.11076842612444, 0.00974887325479, 0.08210990401618]",34
"[0.25485997892419, -0.34680296364426, 0.08633793515974, -0.09735867352706, -0.38257082121615, -0.31093859607689, 0.30460722260866, 1.42194981102402, -1.22627089607566, -2.0488810483106, -0.03788986025366, 1.15272988675722, -0.24252229985345, -0.01145326054659, 0.41882190207441, 1.2812475134448, -0.38774639705764, -0.72065480844178]",38
"[-0.23280070754631, 0.12684702287801, 0.01357613085481, -0.09708483475565, 0.31466046978337, 0.66840335425128, 0.00451584381597, -0.01137477604507, 0.07752351638128, 0.07955557774923, -0.35538398054494, 0.58174553165442, 0.0917007613692, -0.13098003099631, 0.03343991334733, 1.39332063829402, -0.2976176792037, -0.70952708907642]",20
"[-0.81107261010999, -0.6759925118457, 0.39740654923104, 0.07713094532939, 0.07781657715181, 0.01146664017688, 0.42678020707571, 0.72110307095327, -0.40289459897661, -1.65802538978548, -0.83340777660342, 1.47710960810279, -0.43500082944701, -0.07916335688902, -0.39409402131383, 1.22066310427651, -0.08894722438724, -0.869028172082]",30
"[0.06500263232094, -0.35335707250706, 0.16586714637191, 0.01041444055792, 0.43723996454282, -0.06602678055499, -0.33035491874768, 0.028273828171, 0.03101444060915, -2.2792782367356, 0.1105917650451, 1.240054037046, -0.10718880690747, -0.49037653892208, 0.04237899963241, 0.83873144629135, -0.06311735437452, 0.00713666529938]",34
"[0.14642311000194, -0.37365929300841, 0.00581692017099, 0.11046495594846, -0.07981496297742, 0.01931679281498, 0.00785014870072, 0.10178396282274, -0.3245907931196, 0.15458710419893, 0.55492519427747, 0.75510909236298, -0.01300666231321, 0.05732335320796, -0.10107717758351, 0.32705872932794, -0.25263010567064, -1.09635341525154]",38
"[-0.67685856291969, -0.52462745895538, 0.39095607711008, 0.1502340891752, -0.25783141796791, 0.14209962929898, 0.28483918418678, 1.62094324392941, -0.010513389669, -1.02789103012625, -0.88641703807848, 0.44959333933509, -0.32863856557415, -0.21345512428989, -0.09806003813764, 0.69992547903196, 0.22539473403144, -0.2787509202719]",34
"[-0.93911424865185, -0.67710465931593, 0.38477474385671, -0.2305922548373, 0.12587948910295, 0.18781828404903, 1.15930744615511, 0.54461636921395, -1.857754135159, -1.3471137814217, -0.38796556360201, 0.40707343961446, -0.26565617096529, 0.29022781542416, 0.77600292504144, 1.09838101330051, -0.33000234780477, -0.94187428283968]",42
"[0.76432983081767, -0.09392296369777, -0.02956215997289, 0.0379711555264, -0.0664828739569, 0.00238873857649, 0.2041042842511, 1.32801143615967, -0.47947578268836, -1.9359909491684, -0.27381786662454, 0.82348245198458, -0.15850885766787, 0.03510646046258, -0.2102610419436, 1.10503268904109, -0.26939332283022, -0.45647054646062]",20
"[-0.22623793629419, -0.57301162067858, -0.29286202806982, 0.0582485375939, -0.36556020780987, 0.68594083998635, -0.0533013097788, 0.31308207315035, -0.15883969630516, 0.04083363488374, 0.82027286541254, 0.39277475832783, 0.02849983938172, 0.02906631458111, -0.01305327457281, 0.21645017798704, 0.37216506420013, -0.30391656274666]",44
"[-0.95931204957845, -0.75104774284022, 0.33978616890113, -0.16502330608219, -0.06710316215463, 0.57900006896886, 0.54976105873439, 1.24305970076914, -1.82327608976992, -1.8655470994635, 0.14778058532888, 1.16541010616677, 0.08495982007773, 0.34688728249848, 0.77531619667599, 1.2908075650369, -0.26151720208565, -0.89254873266571]",36
"[-0.03071993886273, -0.41892341164163, 0.23095254296205, 0.46424064513966, 0.54548582111099, -0.22985388330579, -0.1716223383004, 1.53801278973725, -0.64044195911799, -0.84611613410776, 0.47586152665788, -0.07261785304819, -0.48045106438864, 0.28854533419547, 0.4897066106816, 1.24038571533816, -0.12930714414647, -0.78548085580329]",44
"[-0.30835350254539, -0.6604278353527, 0.08349071859055, 0.22692932734777, 0.37943886791896, -0.03110734298649, 0.08810574291088, 0.54612179151437, 0.34815926870038, -1.30311736680688, -1.05709969380318, 0.35252456466738, 0.08783321994547, -0.14310125368189, -0.05835100208902, 1.40018829609054, -0.29151812012525, -0.7093499547759]",54
"[-0.28468052549736, -0.69952708300793, -0.07785949558524, 0.00597671484173, 0.28084098341383, 0.07151535466437, 0.3819690346663, 1.63283701899731, -0.14225964230599, -1.03243444276373, -0.79485420767923, 0.41489150633877, -0.36590426072594, -0.23513668250946, -0.13198360266572, 0.6358421406185, 0.24195381716476, -0.2414950075477]",26
"[-0.07493673745497, -0.41175264715558, -0.01279001669984, -0.06964057923028, 0.53990289139883, 0.22562292242314, -0.44042084899404, 1.8874926748833, -0.43623216516902, -0.81134447762774, -0.02745873924726, 0.11794211772616, 0.00215010091327, -0.01430238379482, -0.05032740447064, 0.09591574867213, 0.33759816900928, -0.38465655440828]",74
"[-0.23502580782034, -0.59681388413778, -0.31538431664949, 0.09382371230321, -0.30474463802792, 0.69803798654429, -0.04099548002257, 0.15011292825041, -0.20785867705979, -0.17874249463229, 0.50826304331057, 0.63619990099889, -0.03228632028679, -0.14021039685148, -0.20157422794955, -0.33844587443666, -0.44531322353374, -0.09735635524237]",32
"[-0.24430430406391, 0.13966890521716, -0.00350001233094, -0.07212804769622, 0.23829370882242, 0.72478201331801, -0.73071812905299, 1.16137465821467, -0.40979064034707, -0.87032345702015, 1.18439435292567, 0.75296462121856, 0.09711953168873, -0.12551300771403, 0.02617641665135, 1.39597199651981, -0.2957434763983, -0.70957406074004]",54
"[-0.21700719081073, -0.52805368843611, 0.29167493483795, -0.31286421594431, -0.16124896114756, -0.08887981499645, -0.21514280168235, -0.4088181426064, -0.41302281977201, -0.52961012084565, -0.32856176256978, -0.26550243703499, 0.20987861427853, -0.43747402835034, -0.17189254494884, 0.2252653423876, -0.65639940730796, 0.2648486230188]",22
"[-0.23188350018811, -0.59634655157376, -0.3250186081924, 0.14282554024051, -0.22966182120582, 0.70963549122222, 0.00685767740512, 0.07787045505004, 0.02210863763501, 0.1524620588001, 0.53901228858087, 0.55520235861819, 0.08146581663483, -0.15533333125681, 0.03822184461345, 1.11954311092247, -0.03999465805745, -0.5913030763977]",42
"[-0.41732821906711, -0.39103778659179, 0.60286123831563, -0.27802695204599, 0.14660895204504, -0.01724909254139, -0.04405291971538, 0.28206081312539, -0.1100486720942, 0.0566567109941, 0.83767667728967, 0.3750652864592, 0.12099457225318, -0.00557001105877, 0.0115348364271, 1.24377402406153, -0.23177858695394, -0.67672489342087]",48
"[0.21023258523665, -0.31154608898041, 0.19808480643738, 0.13945101214187, 0.17715398668514, -0.2505405487095, 0.32013032617952, 0.81701689622174, -0.97600271052537, -1.88181091850589, -0.69883698015196, 1.71974165998463, -0.54605032084943, -0.11092153597589, -0.05273036734768, 0.99387583576285, 0.09361492625012, -0.40408358389375]",14
