A,B
"[1.6509663946027684, 0.11571430977847588, 1.0819475428264231, 1.1974042177030326, 0.5855408195394468, -0.6721534463425489, 0.5056460708537697, 0.004856198387970513, -0.4376336547498779, -0.861641742684468, -1.0683362307347162, -1.1933270230929418, 1.1321824922416794, -0.057186301159284185, -0.6852073094489222, -2.185809467261247, 1.1485764166965395, 1.9574331872977135]",22
"[-0.34357892320216005, -0.3598183697830842, -0.5983751314886468, 0.12916545524108436, -0.9661140176816555, 0.3488347115819597, 0.7310216512716758, 0.5628299590430165, 1.7778126200894218, -1.633757487633529, -0.060005999206587265, -0.5259771902320076, -0.42576280508466957, 1.7845653216159423, -0.8046344442635668, 1.2954540364719918, 1.2923667536426284, 0.01281962639411657]",12
"[0.08221122951250433, -1.479082554115533, 0.18874949299054455, -1.266136481671589, -2.1502736361196306, -0.25188369580880726, -0.10287712235347937, 1.2264026651934148, -0.525611185618052, -0.11151164699159762, 1.2797953361833223, 0.10647605605611947, -1.5003948488621, -0.44088737161231434, -0.8937308023007238, -0.9572409772152647, 0.5324141468227087, -0.00264046477316616]",22
"[0.09638050773074192, 0.7463568154111003, 0.41970993558437675, 0.607970312173313, 1.5395451547935155, -1.2095825194432948, 1.0315661515178571, 0.6798005660171268, 1.5921492263482806, -0.10980898479135269, 0.7751618848606299, 0.7263529264639591, 0.8141517098439167, -0.69674479478113, -0.7749395451416078, -0.04760562783992319, 1.7501541334952055, 1.2439924785761696]",0
"[0.25788571274493793, -0.647666493743416, 1.469440019681036, 0.3685570940163676, 0.7050469373167318, -0.28450208691867174, -2.1448380449377855, -0.30007628909997897, -0.12606268714873595, -0.21646607827826253, -1.302015690454634, 0.24297682287356434, -0.025505310689080768, -0.2615622898392767, -1.7692541358525848, 0.23055916860828474, -0.019499842405165224, -0.23886673807073328]",14
"[1.6082094578506378, 0.4885896125745633, -0.8887209221611332, 0.2213292852420856, 0.4484674873399616, 0.34809156662082213, -1.7014525508194491, -0.4906031602257667, -0.5880543993864987, 2.178432129775422, -2.1871831624539775, -0.24674920572907016, -0.9170940620442383, -0.5771546276345689, -0.4012383240786817, -0.4072299593814181, 0.323828360881083, 0.27674826270051506]",14
"[-0.47692340133378003, 1.0679692963547844, 0.9441413013847137, 0.0333888415918844, -0.7859689898246441, 1.2379014552426755, 1.4549256384125775, 0.7380967536805351, 2.105271477729394, -0.01805134059513523, -0.702361582825764, 0.07104874987745737, 0.7125021556401295, 0.05652200884139553, -0.5103338390518019, -0.9813088928842935, 0.5943102184709745, -0.8723981485845732]",0
"[-0.7156198775887946, 0.042585279179547124, 0.07292226367469447, 1.060609228403437, -0.6381382973025662, 0.8059968539876002, -0.21335833024580403, 0.19675377297898336, -0.8444556166788242, 0.6458080816674093, -0.06707987227433489, -0.07586975226999158, 0.018227126493779597, 0.14685192933093763, -0.1390064860741619, 0.08609851669066354, -1.2769784298015654, 0.8329462792957758]",20
"[0.6939141349792429, 0.6849208509987341, 0.9379798772449329, -0.9465335721636318, -0.05623272767390001, -0.0033017645746471116, 0.7240953479430281, 2.422261714950893, -1.1064463260347372, 0.1617248902002711, -0.582913115957515, -0.15915111440531238, -0.6096207787764412, -0.057649335942289714, -0.5666132680599597, -2.142200340026018, -0.8154721730728304, -0.6947885271802842]",8
"[1.1212661652886906, -1.3767687470380292, -0.09854569876364316, 1.015206216867828, 0.6583416101114589, 0.8468435241994389, -0.6074764210059963, 0.9800105342253704, -0.32169372051548367, -1.0681689916160815, 0.25375166630949164, 1.3335392932073118, -1.11145490231902, -0.2556769666738085, 0.8751238008808806, 0.014991103444824669, 0.6306726676644594, 1.4394006041216498]",28
"[0.5068554447683444, -0.4343931247005271, -0.5741624669438319, -0.2997413733297375, -0.9421017909856808, -1.1317445984040462, -0.49413975641934543, 0.6104633964887267, 1.1991007969440628, -0.705735004038904, 1.6049643187565432, 0.1487347760092196, 0.3997707970216756, 0.7330300183363611, 0.21611589525930366, 0.8667245287095796, 1.5911525501107249, -0.351589708658134]",38
"[-0.2844595133439508, -0.022477833809614205, -0.12668311195198853, 1.6887172129060466, -0.7784247762660294, 0.3666963184495227, -1.2668474838979304, -0.9206116061535233, -0.5297464284172502, -0.35087215671394223, 1.1022694831043107, 0.6704009034731448, -1.5471446619307492, -0.13117045886349438, -0.3519946013578599, -1.3654708035491427, -0.8677779331163851, -0.9393496358276423]",0
"[0.2577776637086369, -2.170732913369679, 0.9008464569695793, 1.1729716858255768, -0.6194190785393482, -1.5737260199715801, 1.0592811053352684, 1.8220335781795225, -1.7777281558714257, 0.20319327176492805, -0.7179365612489912, 0.723152560163441, -1.7260672682413956, 1.7879356917590195, -1.2133607617467919, -1.6833738960428715, 0.8003095101729941, 1.061892015489158]",20
"[0.2212146839793321, 0.2141421187524504, 1.3847386498245504, -0.47834635574784434, -1.8410407928681052, -1.3939722204198068, 0.462825220160199, 0.8596023872710007, 0.855307142992952, 1.1865714238011764, -1.034247264940665, 0.662987083813063, -0.14756907151276424, -0.549091693646809, -0.6407271948885588, -1.59163130220786, -0.7046888958782841, -1.4482800072129574]",10
"[-0.21542994430328777, -0.17221488526953183, -0.185865240243715, -1.6640137603493563, -0.7197210248739624, -1.1658601786581317, 1.6388641888912603, 1.635371880872529, -1.1537638626481492, -1.7264577449367848, 1.7209450329817657, -0.9176602892454657, 2.052751966823238, -1.4317180373406995, -0.20721023355559612, 0.8565333909946391, -0.4466908869821278, -0.9316845571425979]",28
"[-0.651641409703284, -2.0980972239277347, 0.3463652352528883, 0.6295532987367369, 1.4050639166431225, 0.6447067668585704, -0.33307583228837606, 1.8568595782381967, 0.336793678115619, 0.6683204408715915, -0.9470164002135775, -1.373631841773231, 0.06815071178242219, -0.3789596962254516, -0.12678939443708728, 0.007949477502063191, -0.853656602339599, 0.6144009653039199]",34
"[-0.027160212854635244, 2.7327242742875604, 0.052179581717045787, -0.41167234088611926, 0.1856262019940862, 0.38449205810199605, 0.10225517249167608, 0.5349258937102184, -0.7231171145916959, 0.1519606671526804, 0.23240841493906653, 0.05547775765941195, -0.00030635884290700576, 0.14104746403065482, 0.547860125562792, 0.08931437508621821, -2.2607508294357737, -0.523124253536993]",54
"[-0.7875873747750235, 0.4322536439377696, -0.22555074779259673, -1.4962402535203259, -1.2517005563042292, 0.33899809455512575, 1.8069251943369793, 0.5953641457312311, -1.095364811875037, 0.8304426604321813, -1.7612329918107543, -0.4777214404052678, -1.731716319663413, -1.9270039871854, -0.49826038593386673, -0.451953412274428, 2.0742695641934055, -1.2102626639608614]",18
"[-0.37957653707984157, -0.3069934385183394, 0.1007165312654454, 1.4680515088440476, -0.7352742653381704, -0.9973638152120344, 0.6047197489884601, -0.812162321461099, -0.7277020667199419, -0.13281514230067754, -0.4826584575017445, 1.3736605760689027, -0.7394244008266433, -0.05708429627574691, -0.578009226509099, -0.17338545870372674, -0.1669504145464748, 0.8713944660324152]",20
"[1.5055718461784482, -0.9001410850022267, -1.063994516926227, -1.1689182612270181, 1.1949022016966695, -2.480921933863261, 1.1015977774425663, 0.7882485667892037, -0.40371909804393075, 0.6800642823459997, 0.3149072166994488, 0.39779876351429494, 1.4139438249529568, -1.375607881383557, -0.3520346333432076, 0.5299965090281861, -1.5077865467955287, 2.3903266141991133]",38
"[-0.9172080407397314, -1.2677316511641739, -0.7676146948464365, 1.8752230046896843, -0.8935531008868566, 1.6005788007349404, -0.4730602236379392, -1.4044206232038865, 1.2429162312332436, 1.0362922898679379, 0.6302328929249479, -0.504102070387258, -0.005329883398129887, -0.8128805531003676, -1.168214762747512, -0.6834676624899175, -1.3138728638926973, -1.2095578156160445]",36
"[-0.40254710536945465, -0.32233914871146524, -0.21826921644414232, -1.4394989196019294, -0.03446482479200501, -0.2987452925136643, -0.4086292478329949, -0.12669055206342217, 0.15299144483361504, 1.064018429208093, 2.4051502427119575, 1.0305107285536397, 0.3486671125908416, 1.8640420859458777, 0.6311210038788363, 0.6600152488279168, -1.5409239393704357, 0.8975670395835744]",18
"[-0.7810860064116822, 0.20014191772887205, -0.3505468569718225, 1.1586560577568608, -1.4860536388212455, 1.5385974550688308, -0.13433095978916473, -0.5458297510355915, 0.47927742308141924, 1.3870159295948403, -1.336810638867864, 0.542178595546864, 0.028139982571393534, 0.11551011933129002, 2.2997254386506767, -0.1879193234246324, -0.956279800481066, 1.305196527703348]",0
"[1.471348977590669, -0.7651629610059555, 1.7209775831738627, 1.8699805287150824, -0.2966217784381239, -1.3194697535276565, 1.959400294809577, 0.14354279505879755, 2.6690407299675276, 0.20722820830681715, -1.2135762336676819, -0.5133650961845886, 0.8783498687054831, 0.9145889855509546, 1.5304590564294704, 0.2762274277760117, -0.8320299343319842, 0.6143551621989123]",0
"[0.41259497328352773, 0.5310913415047396, 0.7894620957167373, 0.3115819005541977, 1.8608181311679626, 0.6794914138058189, 1.082621089162578, 1.7504483246541456, 0.4372658180696884, 0.2991996609446228, 0.59502465216464, -1.2884374026535867, -1.2432048584906839, -0.42650421098783664, 0.9274706790042246, -1.1943157998199632, -0.41316461674949817, -0.12257717391460381]",20
"[2.4872244660517526, 0.4888956428978701, -0.3050820885179823, 1.6995596027629947, 1.2258865876635847, -1.6264197268860718, 1.9935643219287753, 0.8743321764950122, -1.7202577458999753, 1.8219546186962834, 0.5663781799597633, 0.020407805801290747, 2.7222981922613507, 0.8681488863834745, -0.15763580846424785, -0.26124333782964226, -1.2205332346884692, -0.22240870187041187]",44
"[-1.089594054519547, -0.02450375310009481, -2.0005403211469788, 1.1683273919011745, 0.6892367547836425, -2.0746077153421765, 0.7432276534517785, 0.6627000350814808, 0.8280230712860104, -0.9352788658445648, -0.5653287203115981, -0.26175397016806257, 0.6446399095908449, 1.6707749262671556, 1.2449995547579118, 0.8287315880762168, -1.2728060944686799, -0.9128616310661459]",0
"[-0.6104155772498165, -0.4632991226948547, -0.035735261524049114, -0.5119581502832057, 0.1883662410175718, 0.4796949910162662, 1.9829433838057389, 0.05785492674630453, -0.9704892288828049, -0.08076171158891951, -0.770429586154607, 0.813955353189548, -2.0075983270518143, 0.43690462657846, 0.12886633069772202, -0.20807162069060586, 0.3799020036445615, -0.6169575122008761]",34
"[1.3343720030383366, 0.631835072705074, 0.9071898325232944, -0.2679849921597974, 1.5545375470384775, -0.5907886783440651, 0.273362769849513, -0.08487730628020423, -0.2172258464827575, -0.43629660358515676, -0.3160496675732393, -1.0759343506355343, 0.6908742482379674, 0.054210152759036685, 0.7115598999809017, 0.7056109183732495, -1.2361414987322235, -2.228989620787425]",6
"[0.957248304971804, -0.7029310057186487, 0.30003727164610816, 0.4909865515855091, -0.7728691304668598, 1.0973200312081406, -0.27219716407514793, 0.9596400715044939, -1.0043998247050299, 0.9384238945985562, 1.3885320344872187, -1.7436453502691385, -0.27915327718916133, -0.15233751547625535, 0.43284461141381053, 0.420137635221923, 0.9993461521850623, 0.5599658647639654]",0
"[-0.13331795640173955, -0.17678510473035147, -0.4774176766082754, 0.19870200170307875, -0.6404805394822146, 2.006588742853964, -0.3593237723790838, -0.80144744515026, -0.06612780960527836, 0.8089650407375437, -1.3041602647617798, -0.43878328271310824, 1.0966573570176692, -1.122194288248511, -1.2761604136544082, -0.5634628883629819, 0.9279628877049737, -1.1456823191619163]",20
"[-0.16325406397286196, -0.8176672948803324, 0.560440013298375, 1.6643101952358175, 0.34485986938320357, -0.1545652456438923, -0.06778881558710585, 0.6293772514454592, 0.24343500661806708, -0.9161716454725791, 0.8379882165752294, 1.6526863267537024, -0.5911803486194499, -1.4566048109290965, -0.915775095605873, -0.01859064270764398, -1.6764151934173706, -1.5068601226861855]",28
"[0.3746010370332585, -0.6833499660083779, 0.0663942953008347, -1.3340634791126362, -0.2541439747065273, 0.1549330211807784, -0.0021118426622189915, 0.38979159972235344, 0.4603027806409663, 0.8523543127492595, -0.5910955564473799, -0.1527333338034822, -2.000908736809277, -1.758383412331856, -0.03966489954223217, -1.3782635360303124, 1.2742432761326057, -0.7595216451304185]",40
"[-0.3228624098187294, 1.368443386682573, -0.9579125922339439, -0.05289363247159102, 0.7522815785292, -0.047400249777051214, -0.5629097724537458, 0.3221175401699559, 0.13878322985244693, 1.8135790636246136, 1.4665538258457242, -0.7115368812594368, -0.3348655594164405, -0.8206775082486572, 0.1632788239156988, -0.28695859717853306, -1.9708554316222509, 1.838953671171977]",40
"[-0.11989807559653538, -0.4598501832001587, 0.24774585303738128, 0.2045787546523837, 0.02731121890879769, 0.6504096857274484, -0.6416614332725897, -1.1681398496941426, 0.8040909456019079, 0.29939408572489756, -0.47339699037844657, 0.2682299669086309, 1.3838696736969174, -1.050698685626934, -0.545236334868045, 0.09091714095066265, 0.424303777872235, -0.3860851590337253]",20
"[0.46065638645342166, 1.3082202815269968, -0.5523468897367826, 0.9896979060330513, -1.255161119599581, -1.3469555984697537, -1.9242510873903285, 1.3705735990635326, 0.6230071923335007, -0.13487070006975377, -1.6235481984548679, 0.5378729812142502, 0.8510407033078804, 0.5405815235544789, 0.6886556784239403, -1.0260760968410738, 0.29924272904675053, -0.31531016740542883]",20
"[0.9573005485582903, 0.1355064085626736, -0.8905212567606359, 0.7804444536079144, -0.63316346084908, 0.011751924402616661, -1.747376409882937, 0.5499573775950214, -0.34520917819890296, 1.7236772296141765, -0.9377694091831238, 1.237228014472489, 0.22013627356675383, 0.9375376223555298, 1.4789589561951444, 0.37532406272714924, -0.4107362916311167, -1.402051667172208]",48
"[1.747101874626412, 0.23774773923116507, -1.7100457698690308, -1.9533815723004333, 1.8189246073246463, -0.7562784456392765, 0.34730009448197097, 1.6562939592286496, -1.6500386576197839, -2.188711002558179, 0.6396481552214399, 0.4515493346944867, -1.0915680933908225, -0.840756205638134, -0.11447071339103279, 0.0070592018514821836, -1.5770073506457412, -0.6847099165750175]",26
"[-0.7000166902160055, -0.2536256975211407, -0.010945491412304385, -0.6359962610716188, -0.010715370781218819, -0.9054840645463801, -0.49696678748393275, 0.3855881504970884, -0.5770861974031077, -1.0635912510361265, 0.12636317593676336, 0.17175444133673415, -0.472327413749873, -0.7034518121324883, -0.5933269211088499, -0.32901366532353826, -0.2762971124879986, 2.083472808703558]",6
"[-0.4906204853926652, 0.560864772655024, -1.9997852313457207, 0.2414878654003548, 0.5143091522754852, 1.0549564725069174, 0.11125827397000267, 0.45444618859892144, 0.20546430084452852, -0.24293376920419002, 0.9525492956794711, -0.6335875886151797, 0.3587078394283941, 1.6406651208671978, 0.39995900220009867, 0.9145503627567012, -1.7070464298070347, -1.6866627693851015]",30
"[-0.5510685886165076, -1.3776941570196437, 0.4221588414759031, 0.15997392066863225, 0.3044595305850126, 0.16172508547194264, -1.7860127568351614, 0.2607274436618863, 0.890211305364545, -0.1182206355399849, -1.156181939675485, -0.19687468234189778, -0.6659966121941457, -0.514660608121808, 0.23443015957107516, -2.533394078966095, 1.2198090006420028, -0.09374168492269083]",46
"[0.37383796253019075, 0.07328809036172507, 0.4848056838337417, -0.3377092004439771, -1.3265712753044616, 0.026488126655706715, 0.06597987180671198, 0.5108792545428847, 0.19622384703985285, 0.038252291213086334, 0.41027729945164654, 0.6965429465184676, 0.08885108241448353, -0.0736788378257072, 0.8428723148415644, 0.8242979625208667, 0.8353373775533796, -0.5805271460564249]",10
"[0.9549867601486273, 0.1380581155345218, 0.6595507878304332, 0.0907161362213693, 0.4442517694919265, 0.04757772793329785, -1.3275220482233157, -0.3947290572649219, -0.006160004141417333, -0.23672845168234258, -0.8243719101142062, 0.052023784445197084, 1.2125079252816537, 0.2156643573363802, 0.4161681528120705, -1.9319647531952595, -0.11721521718084936, 0.28830747713200433]",12
"[-0.34860000097774957, 2.415660181890267, 0.71247793041723, -0.6916971468163694, -0.3323344051575037, 1.1678970138594291, 0.23974460800592579, 0.1513718923162235, 1.354153930271218, 0.3705900910881307, 0.21172946444040885, 1.2832364633565023, 0.7339721910872264, -0.1776343338702295, 0.7884346603681831, 0.2714096392609306, -0.5160124803435038, 2.0530946724437964]",0
