A,B
"[-0.32678172512424, 1.98718020542098, -1.53983217637529, 0.80877946108249, 0.60142734925327, 1.08636175070867, 0.71535940220141, -1.19981575620893, 0.10962135892566, 0.69165085104955, -2.1300092034485, -0.50772722885675, 0.89237422126506, -0.71509776134729, -0.92042032574097, 0.53850979091183, 0.99875184180926, -0.35766302087968]",38
"[-0.33790382966468, 2.03114258139309, -1.50316644610066, 1.00732901543382, 0.7077999579586, 0.98069388270473, -0.0729485507532, -2.43978061043619, -1.109885156164, 0.64275326142641, -1.73896797958949, 0.61839717354547, 0.1622275981366, -0.25778943929831, -0.52407815689555, 0.97646611058033, 1.23835326326924, -0.31372063680745]",42
"[-0.26322317377659, 1.98216526942475, -1.65701621636336, 0.84775756757105, 0.5959373799835, 1.0525116694354, 0.32694746395398, -0.2265300778642, -0.51105309866407, 1.48306891430224, -2.03508389026788, 0.98577655010045, -0.39194162419811, -0.4620764408402, -0.11185582933568, 0.4410199903647, 0.33765511097621, -0.06021136961186]",30
"[-0.33833837383477, 2.12312565121797, -1.3631892276653, 0.90607815462057, 0.57295025913561, 0.90693980717511, 1.13626329192728, -0.93709837413657, 0.17136277983593, 0.55317548473052, -0.86467968598546, -0.57510247899173, -0.2482115329249, -0.90403202196427, -0.86629602840204, 0.22900018181128, 0.47790978918778, -0.07157605091669]",22
"[-0.33171254865083, 2.02117539047554, -1.47034209646582, 0.98919960204797, 0.71920606651158, 1.00126283421269, -0.29892039339435, -2.38014534013386, -0.83221192235151, 0.69811018957804, -1.71615265404028, 0.8860734774223, -0.21698073151428, -0.46227956793221, -0.32370917135866, 0.92713721383673, 0.97743960170717, -0.15875225299681]",42
"[-0.25141699603268, 1.98264602161447, -1.61309348725376, 0.8803204002168, 0.68345754629679, 1.10747696221629, 0.17215891831827, -1.09726843645839, 0.62348793238427, 0.96548187125819, -1.3902076402327, 0.88184885307645, -0.11067608269995, -0.22304557912406, -0.15873818381968, 0.92854779772536, 0.98144811882372, -0.63496857085231]",36
"[-0.57509923506409, 2.2888567361176, -0.85426286019695, 0.92488836622275, 0.36145268199479, 0.48225452536431, 0.37474949866853, -0.78719583244578, -0.66076306855941, 1.24954953138265, -1.90390317462818, 0.87221454876513, -0.61765578867847, -1.17218493617147, -1.01747362526453, -0.24318035897315, 0.05323106496715, 0.00982204232336]",28
"[-0.24836768023589, 2.02610930250825, -0.72752233140322, 0.48548932573681, 1.05169498570737, 0.42065741561104, 0.65972682552402, -0.85204183152109, -0.61305318909293, 1.55101765019706, -1.50617609463222, 0.76037037220804, -0.83527703679374, -0.31001735334556, 0.24749538514382, 0.62158406572043, 0.21148095939292, -0.1051696849329]",48
"[-0.36647586727494, 2.1612096619219, -1.25439372271394, 0.88358674579488, 0.53878718256479, 0.74975520152443, -0.4031484397639, -2.62045874534921, -0.40095380784557, 1.04339558374608, -1.14887044944887, 0.74941481410927, 0.00986244914027, -0.60575050350692, -0.6882262002941, 0.10017680674566, 0.29903006269072, -0.0527581918769]",40
"[-0.33790523331668, 2.03114356497305, -1.50317886140149, 1.00732728564751, 0.70780569767979, 0.98070765243006, -0.07294987756945, -2.43978969086238, -1.10988627767354, 0.64275388846225, -1.73897073891672, 0.61840229049708, 0.1622200943521, -0.25777881404717, -0.52409542033723, 0.9764591187045, 1.23836763546311, -0.3136874864422]",42
"[-0.28328122760535, 1.99031407530203, -1.66553620783298, 0.92184191948467, 0.60433944902925, 0.96113522346539, 0.15303631927014, -2.1213282622826, -0.14523076783483, 1.33337665754997, -0.81123040364798, 0.56196315186622, -0.31474035085337, -0.70409270835444, -0.56189579738808, 0.10994127254345, 0.32554000890995, -0.07023321741087]",24
"[-0.28900954409633, 1.94882486177473, -1.356083271022, 0.97940681100312, 0.88605610762766, 1.03120797051918, -0.3027066443715, -2.16758839473391, -0.80615303117201, 0.45747071937708, -1.99056366012591, 1.00834695109233, 1.17635684711393, 0.07614688379398, 0.07178711022945, 0.2529664501374, -0.22925496055557, -0.06246271418557]",24
"[-0.28637424363505, 1.66466681632817, -1.11301918840696, 0.74794570817855, 0.92131706147964, 1.04663351927943, 0.22152733034778, -1.7264983671069, 0.54938528048898, 0.28816970764767, -1.94636577972242, 0.03670865892131, -0.51808878643444, -0.59463506169859, -0.18148658600874, -0.00910570150489, -0.01936958555253, 0.02933590908911]",48
"[-0.31385206760718, 1.86845630635063, -1.32489364188245, 0.8822739593093, 0.79869591101455, 1.02543404050258, -0.51989247607691, -2.60643223556573, -0.55154747782437, 0.85775142162722, -1.38678379933092, 0.90809366351509, -0.08799055692144, -0.65071486450539, -0.64060803648197, -0.05537366940899, 0.15128316430329, -0.03192808921412]",42
"[-0.29610370049668, 1.99432172427082, -1.47811967122259, 0.98232672552052, 0.77524216333367, 1.03305692334838, 0.05728289619243, -0.15241528257481, -0.12285380215665, -0.02813336113851, 0.2034471890704, -0.02584861909367, 0.67232745687343, -1.05609966496403, -0.85533188548306, 0.29302009933073, 1.25476822169229, -0.40207474111449]",64
"[-0.17089202740892, 0.55672577774562, -1.10573921736476, 0.51419779880749, 0.20691210629844, 0.23922607968596, 0.22775176049886, -1.53990289537933, 0.36286385873365, 0.53605444642592, -2.09110961561845, 0.43665971505523, 0.11639567536785, 0.88149575493716, 0.37111205349692, 0.66757501878757, 0.1273032159792, 0.20955297888369]",32
"[-1.50735385836017, 0.68986128041025, -0.46554257247119, 1.27074551426418, 0.00735261416066, 0.06868744016832, -0.68664307998536, -0.44001598668795, -0.42971742454416, -0.3769417794133, -1.01906899006271, -0.50417984205335, 0.52891158467004, -1.08891496076962, -0.9858891775699, 0.159152246045, 1.17428266071945, -0.2770952001718]",8
"[-0.99182084398739, 2.01274724262987, -0.9974596067287, 0.43810581213917, 0.32770840564726, 0.47726730708987, 0.16769410008267, -1.28341573666573, 0.97790056269738, 0.74506690718691, -1.49966973746259, 0.64608502496448, -0.27819874116183, -0.89527085458854, -0.47782407767966, 0.42850233238542, 0.44027017897537, -0.09950080736707]",38
"[-0.3267817312553, 1.98718055630313, -1.53982112252524, 0.80878315281816, 0.60142426737545, 1.08634828991682, 0.71536299007432, -1.19980458567559, 0.10962432630907, 0.69165011752088, -2.12999444657976, -0.50773686974786, 0.89236469900003, -0.71510619892883, -0.92042402124292, 0.53849317363116, 0.99874643890355, -0.35764167978769]",38
"[-0.21065225614773, 1.95590466497443, -1.83359561343908, 0.81032239883254, 0.43778366407286, 0.87390478457737, 0.29050496479514, -0.46601694909129, -0.1151794006805, -0.12539723008873, 0.26891323286156, -0.00990036929245, 0.71863754954652, -1.01972759151441, -0.77080507943887, 0.21116104578985, 1.28833691877579, -0.44005430532808]",46
"[-0.40747500083709, 2.01463505463844, -1.41743308759251, 0.84632633086146, 0.62136178088013, 1.07162036666118, 0.25963888783911, -0.87592482745639, 0.77901040458549, 1.1353721229123, -1.30701842509395, 0.96231262176933, 0.1332007627982, -0.33410846789874, -0.38831836250351, 0.8424320406659, 1.06161819089761, -0.5532764242343]",52
"[0.01978040606847, 0.15148940708292, -1.01187533684545, -0.2322948926778, -0.24027385250695, 0.60896226420232, -0.4930882343652, -1.00640741528147, -0.28006799764959, -0.77400003570884, -2.10808998938174, 1.56577673307337, 0.00407963605726, -1.12351735395548, -0.95227543388122, 0.55581795404712, 0.83860495307465, -0.18184147549271]",44
"[-0.36647551524473, 2.16121323613525, -1.25439564492807, 0.88359004461486, 0.53878731425002, 0.74975741325831, -0.40314881681557, -2.62045999955981, -0.40095973422723, 1.04339525903782, -1.14887294857107, 0.74942045447595, 0.00986220260843, -0.60574985637386, -0.68822515745821, 0.1001844497879, 0.29903810928325, -0.0527627124994]",40
"[-0.21786935804799, 2.57077045520445, -0.407367437635, 0.664358515781, 0.69795996514963, -0.01883838447971, 0.49712618255392, -0.9979894149017, -1.27071190820195, 1.10620828005359, -2.34349192187669, 0.42234737715429, 0.97480962717611, -0.73406910648344, -0.97345936434913, 0.60220294055565, 1.00196401781332, -0.49629897549931]",34
"[0.0180320743313, 0.02739068276109, -0.18334628926175, 0.21109278263893, -0.47140121056296, 0.10284830395137, 0.96638849085571, -1.40654942642518, -1.16182544922954, 1.59010636421177, -0.94785105550999, 0.64754936463034, 0.72038506812166, -1.02691909065329, -1.06032169091772, 0.5056095019123, 1.1213668379116, -0.29603360370159]",56
"[-0.23975618442321, 2.02916306858975, -1.4487660666182, 0.98768795190314, 0.78619280601418, 0.9786602979585, 0.47222639901075, -0.38514865984657, -0.32265488944595, -0.08778978018795, -1.21637133033661, -0.94017879011758, 0.45866906089862, -1.0896424740336, -1.21204465288239, 0.65875442558049, 1.06746680225605, -0.2226313889219]",80
"[-0.04359067635687, 2.11674043171001, -0.82977262889168, 0.89792699204061, 1.32296493757497, 0.74620937005473, 0.76376799799147, -0.49102172764863, -0.17285963719957, -0.51086238265185, 0.02056719857543, 0.16203843258841, 0.40261152986996, -1.0654763473606, -0.74217633655499, 0.32567003615952, 1.28184421185238, -0.44053591502776]",64
"[-0.2832763012917, 1.99030725342503, -1.66552654443189, 0.92183493846053, 0.60434423588356, 0.96114611024838, 0.15303810885967, -2.12131730872228, -0.14523708845189, 1.3333688118166, -0.81123478010261, 0.56196438598831, -0.31469738558357, -0.70408951102739, -0.56193562439127, 0.10993450476736, 0.32553205156174, -0.07023406180199]",22
"[-0.34450575077504, 0.90365753489865, -0.59944895965997, 0.84093801965414, -0.02060905124014, 0.06569102810993, 0.20618720493322, -0.13660142841677, -0.22818510694216, -0.24747397591864, -0.5076582798982, 0.32672362510432, 2.09260466530678, -0.02217001367208, -0.49317311301687, -0.80660600547164, -0.08128165644766, 0.19818253405127]",38
"[-0.24836597911479, 2.02610294630166, -0.72753398225456, 0.48548584180976, 1.05170055236777, 0.42066043198518, 0.65971118706562, -0.85206165312365, -0.61306541810136, 1.55101226774213, -1.50617166865691, 0.7603766584794, -0.83524958114057, -0.31001921765844, 0.2474720682588, 0.62158406133859, 0.21149502478191, -0.10516168006221]",48
"[-0.15791976918488, 1.75320856926209, -1.72028586462172, 0.9390615001334, 0.80122365275103, 1.02537490058815, 0.35889095275183, -1.57197916244497, 0.54351529821271, 0.48410761492734, -1.82232446590015, 0.04035520053138, 0.89206107515522, -0.45660117580337, -0.70407884431219, 0.94902390218328, 1.04440051870552, -0.74680325405501]",32
"[-0.06035492701551, 1.34939685082919, -0.75530678292483, 0.78429629493808, 1.75605690642979, 1.41622879133978, 0.39445124104836, -1.28643371053712, 0.67118048666633, 0.87778085996131, -1.44863010097717, 0.49523083353792, 0.22024701685441, -0.24750246203403, -0.12057184511008, -0.08613985341286, 0.52212878165292, -0.19522069194793]",44
"[-1.50736749849853, 0.68983975196541, -0.46553104362153, 1.27074352421218, 0.00734701651214, 0.06867115942233, -0.68664653539562, -0.44000283931866, -0.42970838945036, -0.37694772869553, -1.01906721351017, -0.50419813859993, 0.52890927113406, -1.08891318078403, -0.9858826144698, 0.15915159860387, 1.17428058376892, -0.27710377105154]",7
"[-0.40747593611707, 2.01463644759135, -1.41743521756985, 0.84632433752456, 0.62136400605958, 1.0716194362474, 0.25963941835085, -0.87592875359749, 0.77900616142515, 1.13537140253963, -1.30701704907313, 0.962312960268, 0.13319144826281, -0.33410791950043, -0.38831325505927, 0.84243606332856, 1.06161772812964, -0.55328103708916]",52
"[-0.16087488919349, 1.95716368816546, -1.47096388525397, 0.66812909969324, 0.66690096840433, 0.55590001693681, -0.15507319988683, -2.44337170197776, -0.39477884112978, 1.08926709760474, -1.24255160991701, 0.69581905645904, 1.26663868693952, -0.38791783045409, -0.39556470903218, 0.7811991882181, 1.27386528960662, -0.44711999233367]",46
"[-0.12863990261259, 1.0216925082031, -1.94561216762735, 0.04788717317666, 0.47950197644958, 1.18594172882704, 0.6784815741694, -0.75534280460138, -0.24417318017863, 1.63481152038532, -1.17362839733101, 0.96932879848976, 0.21498419160763, -0.43173916322099, 0.24743929368799, -0.56727384269813, 0.70679423847933, -0.31078850783507]",52
"[-0.27774369219689, 1.3850161135129, -1.49222193329191, 0.25992564339072, 0.2392647361358, 0.77710728873017, -0.38444125894142, -0.61362257461953, -0.23095268611395, -0.8449012327438, -0.58474121824452, -0.31583425374734, -0.29002324492586, 0.1428182591336, 0.49736477759275, -0.43478345082503, 0.29295887364302, 0.19741552735432]",44
"[-0.28461676998431, 1.81643274679932, -1.26738941502314, 0.88392730085201, 0.87853786956261, 1.02631201303065, 0.49499442352783, -1.23848163183705, 0.36439249270654, -0.35052437848214, -1.05423666383758, -0.76046245585258, -0.25440210216729, -1.08887523698864, -0.45995495769003, 0.29003302905392, 0.41977992619534, -0.02545752159232]",44
"[-0.38833212688241, 2.06460205158259, -1.47179590747158, 0.84086075608946, 0.60113754511249, 1.11251060998922, 0.1825363961261, -1.03894956037634, 0.51580813620087, 1.00265157660461, -1.46985259571844, 0.91660127399176, -0.17541576006886, -0.16706858898769, -0.11665629166503, 0.98440208215754, 1.05464760856484, -0.61550785788246]",48
"[-0.14765356187351, 1.71292550096173, -1.25368253734679, 0.90931006904433, 1.17789290122272, 1.17103746077872, 0.91430828471648, -1.30296736385247, 0.61592895171561, 1.08855768124499, -1.36330273758094, -0.11907935821374, 0.74345465457182, -0.6244011150835, -0.75857723266315, 0.32773961392654, 0.81576941293899, -0.4138737155766]",30
"[0.12947700846365, 0.66254784776548, -0.72397191291648, 0.13389204864213, 0.92332311632712, -0.04764080604091, 0.34440913549543, -0.68228072910005, 0.33761502166839, 1.33880335861664, -1.37033097528105, 1.06910849874258, -0.2351574818949, 0.34477168938795, -0.19296425086284, -0.1773014329942, -0.50918549471717, -0.25236412641132]",42
"[-0.37334437468756, 2.0624180207529, -0.44493215706222, 0.41530909190392, 1.37637241568645, 0.5469106847359, -0.34760849677153, -0.6669261135184, -0.2479038129612, -1.17718390212659, -0.58863318450375, 0.01843670405823, -0.37120807964898, -0.52265021569533, -0.18541496716276, 0.23119305702731, 0.11004322945451, -0.51644617108695]",16
"[-0.09911653856897, 2.05159707247971, -1.451757524228, 0.85767827111343, 0.7655391487437, 0.67697369537482, -0.19479464608447, -1.97526388897068, 0.09648312826546, 0.40758399037571, -1.76166609898246, 0.65981681964901, 1.07099247867244, 0.53263196641715, 0.31866696327363, 0.59807430484427, 0.5050879198018, -0.23648901912414]",38
"[-0.29457884211108, 1.96967562017314, -1.62553264943068, 0.82116834746678, 0.62775385989492, 1.15083006376893, 0.59160865618491, -1.37467395921261, 0.37306478148523, 0.59698421800586, -1.88274362668922, -0.31296451659367, 0.94674846419329, -0.72386595585373, -0.95577642243806, 0.58142821020892, 0.98772570698587, -0.47637416478296]",32
"[-0.57510139746764, 2.28886216769703, -0.85427139563114, 0.92489436468372, 0.36145550023692, 0.48225273494638, 0.3747534233766, -0.78720044543248, -0.66076511038584, 1.2495494632929, -1.90389763202812, 0.87221831603441, -0.61766289344794, -1.17218389031426, -1.0174699760355, -0.24317782816941, 0.05323647902564, 0.00982708229386]",28
"[-0.33833562060562, 2.12312316856273, -1.36318228488028, 0.90607280890093, 0.57294772861228, 0.90692514149182, 1.13629532151232, -0.93707811469695, 0.17139663136072, 0.55316681956979, -0.86463363701863, -0.57513572187839, -0.24821264815621, -0.90403500209951, -0.86629777633657, 0.22897981881283, 0.47788476079397, -0.07157230435488]",22
"[-0.15791805844618, 1.75320240929147, -1.72028510243294, 0.93905569721631, 0.80122176358383, 1.02537145417813, 0.35888985766961, -1.57197751788936, 0.54351968062775, 0.4841082672404, -1.82232078114006, 0.04035254503566, 0.89205704304153, -0.45659729748172, -0.704075712248, 0.94902137737794, 1.04439819996696, -0.74680314693234]",32
"[-0.20451085175398, 2.06878151493616, -1.3726212697906, 1.02105353361988, 0.86226919361722, 0.92883899040591, 0.42401309001183, -1.08353742799611, -0.9606611258194, 0.23100447091733, -1.76034763860134, 0.05648307756959, -0.59848208453925, -0.52422320476416, 0.89886282043413, 0.13683063259262, 0.4182065623006, 0.11086047551615]",34
"[-0.48723016972173, 2.10103067992874, -1.21087208523212, 0.61002572722896, 0.49679990775013, 0.57011839593264, 0.42447690892091, -1.06518675999464, -1.10802143435097, 0.92295966569651, -2.42651152948239, 0.37858360720694, 1.2212612722834, -0.02617034320519, 0.27377999502247, 0.02771592203379, -0.55780400648701, -0.05944311805418]",26
"[-0.31862005521416, 1.88736755192974, -1.71441786216069, 0.66534416424154, 0.5490138596959, 1.22503073601453, -0.78107426295913, -1.81423196676706, -0.75790934238203, -0.21201884074217, -1.61848090239153, 1.62666455734474, 0.99046580375367, -0.78803706997594, -1.04500905096271, 0.56829914070033, 0.97959096546294, -0.52120609946646]",26
"[-0.12846879192248, 2.03232238025365, -1.37013814910324, 0.78480298222429, 0.75839560651009, 0.61953576732827, -0.01867784812279, -1.56075103291182, 1.03019672465892, 0.44230481913578, -1.70026655944124, 0.5174259544706, -0.11531897202848, -0.6649902417497, -0.70622078538584, 0.31433451238638, 0.50745806243033, -0.05961655963034]",68
