A,B
"[0.00017376946669786118, 0.002401670709325406, 0.008257269837142145, -0.020411920754566784, -0.14037342664376493, 0.596584338317344, 0.016146632001327803, -0.012173859814460015, 0.0022925368658866796, 0.19629468500805972, -0.07399275941387358, 0.5965843474184738, 0.010908438158576447, -0.02799792477478149, 0.01795744223328818, -0.1613647423092748, 0.20701001619369977, 0.5965843432814467]",32
"[0.00017376612497416744, 0.0024016620509395782, 0.008257276925322401, -0.02041191205397182, -0.14037342968294342, 0.5965843368589248, 0.01614662678630532, -0.012173869781615125, 0.002292540855508065, 0.19629469825078452, -0.07399275947062489, 0.5965843347269072, 0.01090844650351658, -0.02799792604711454, 0.017957452327981318, -0.16136474571292933, 0.2070100220955267, 0.5965843398869598]",48
"[0.00017376939143841274, 0.002401672102533658, 0.008257273767517032, -0.02041192029470827, -0.14037343675421948, 0.5965843417000836, 0.01614663422849316, -0.012173873246716283, 0.002292546243474845, 0.19629470901538806, -0.07399274835000202, 0.5965843480066798, 0.010908441193530153, -0.0279979228421022, 0.017957451225017577, -0.1613647425134298, 0.20701001168872848, 0.5965843401608704]",48
"[0.00017376794318056953, 0.002401664912120654, 0.008257286284638253, -0.020411925186638254, -0.14037343217684034, 0.596584347453933, 0.016146634059740702, -0.01217387041199311, 0.002292547499198922, 0.19629468591260982, -0.07399275837176605, 0.596584330193285, 0.010908436715871625, -0.027997921117148487, 0.01795745385528301, -0.16136474167689221, 0.20701001225753174, 0.5965843348139342]",112
"[0.00017377417774878557, 0.002401645879519488, 0.00825728022293848, -0.02041192267211987, -0.14037342602175001, 0.5965843328312326, 0.016146631664817522, -0.012173871304878204, 0.0022925381649576138, 0.19629470212695935, -0.07399274450323522, 0.596584342671702, 0.010908439279600354, -0.027997926544236756, 0.017957455922504705, -0.16136474394078343, 0.20701000828153618, 0.596584334297191]",48
"[0.00017376403419805088, 0.0024016642843624884, 0.008257267245353023, -0.020411926046841247, -0.14037342858583424, 0.5965843428975885, 0.016146634689799245, -0.012173873799100995, 0.0022925406155471545, 0.19629469935683258, -0.07399275701514263, 0.5965843408108745, 0.010908439273822205, -0.0279979214542495, 0.017957459869784767, -0.16136474570361536, 0.20701000218397064, 0.5965843386659445]",48
"[0.00017377175857175958, 0.002401659852053672, 0.008257276331891298, -0.020411928443517288, -0.1403734278373332, 0.5965843460715777, 0.016146630595007937, -0.012173875423945862, 0.0022925502863984522, 0.19629470425092405, -0.07399274585808314, 0.5965843515704209, 0.010908436110493571, -0.027997921099275565, 0.017957441758612767, -0.16136474316384097, 0.20701002385057013, 0.5965843381177464]",32
"[0.00017377344713809283, 0.002401657609649162, 0.008257287712833707, -0.020411921247093404, -0.14037342848711098, 0.5965843446560296, 0.01614663628109711, -0.012173871911065495, 0.002292537083833495, 0.19629470511583647, -0.07399275618523814, 0.596584330313633, 0.01090843780462529, -0.027997934121862793, 0.017957456104565356, -0.16136475203876985, 0.20701000897906155, 0.596584351010413]",72
"[0.0001737720166225445, 0.002401662635671995, 0.008257277891228227, -0.020411927672624616, -0.1403734351826693, 0.5965843464057925, 0.016146633801497792, -0.012173875772263316, 0.0022925512051104294, 0.19629470673680838, -0.07399274401480166, 0.596584343270217, 0.010908435391375822, -0.027997921800796435, 0.017957455165825885, -0.16136474118454364, 0.20701000999345467, 0.5965843490063693]",48
"[0.0001737787086645015, 0.0024016642108375353, 0.008257271985196674, -0.020411933797426614, -0.14037343255346152, 0.5965843422290188, 0.016146627453896528, -0.012173873192891375, 0.0022925410879911117, 0.1962946943453457, -0.07399276181712357, 0.5965843332764603, 0.010908444116483932, -0.027997931379937148, 0.01795744765984224, -0.16136474970057213, 0.2070100171608746, 0.5965843420217227]",48
"[0.00017376555986401066, 0.00240166259022208, 0.00825727756530707, -0.020411929138273707, -0.14037343258944177, 0.5965843504047558, 0.016146634537438274, -0.012173875015457504, 0.002292534397831152, 0.19629470118005193, -0.07399275224228814, 0.5965843581220559, 0.010908432256712685, -0.02799791827368204, 0.01795744638580475, -0.16136474936500064, 0.20701001817967613, 0.596584342640013]",32
"[0.00017376827293235118, 0.0024016599813416347, 0.00825729180493978, -0.02041192713892402, -0.14037342978606746, 0.5965843426655677, 0.01614663745656281, -0.012173877769863218, 0.00229255252870324, 0.1962947012085414, -0.07399275715077404, 0.5965843456944356, 0.010908427500076165, -0.027997927751725733, 0.017957456353892027, -0.161364745398731, 0.20701000976261105, 0.5965843419757223]",108
"[0.00017375989586026032, 0.0024016597688940352, 0.008257289130727156, -0.020411919684168698, -0.1403734332523347, 0.5965843329942621, 0.016146638274572907, -0.012173864041084335, 0.002292537975705421, 0.1962946902889635, -0.07399275175757755, 0.5965843354197022, 0.010908438768337036, -0.027997925561607302, 0.01795744978495104, -0.161364742109103, 0.20701002060617427, 0.5965843359892574]",64
"[0.000173779195137593, 0.002401670358995786, 0.008257280749560704, -0.02041193003396653, -0.14037343098904634, 0.5965843376032994, 0.016146627899428573, -0.012173873747693686, 0.002292541315765888, 0.19629469776052583, -0.07399275427819255, 0.5965843322810076, 0.010908435806701158, -0.027997932030733697, 0.017957452303275633, -0.1613647535856004, 0.20701001845135425, 0.5965843524853391]",78
"[0.00017377664280939423, 0.00240165451187609, 0.008257282867267573, -0.0204119209769074, -0.14037342086670054, 0.5965843437843412, 0.016146641061727685, -0.01217386767002193, 0.0022925293157998986, 0.19629469182222892, -0.07399275514699134, 0.5965843387171907, 0.010908441645470508, -0.0279979330140429, 0.017957453462300047, -0.16136473665827153, 0.20701000989896373, 0.5965843304476635]",118
"[0.00017376365227060085, 0.002401655418883952, 0.008257274414672658, -0.02041193081545898, -0.14037343162198979, 0.5965843476134853, 0.01614663400658785, -0.012173866719409055, 0.002292537283968251, 0.19629470295456497, -0.07399275808632697, 0.5965843485264759, 0.010908442259536846, -0.02799793596864437, 0.017957451944761695, -0.1613647473137583, 0.20701002274482305, 0.5965843400377353]",48
"[0.00017377456193529, 0.0024016500991117383, 0.008257289245443115, -0.02041191834650725, -0.14037342770743896, 0.5965843360061451, 0.01614663225373174, -0.01217387109149623, 0.002292537846456508, 0.19629471099059229, -0.07399275062467649, 0.5965843414898918, 0.01090843804231865, -0.027997919478077112, 0.017957450203785207, -0.1613647426190243, 0.2070100151059122, 0.5965843464868604]",72
"[0.00017376811366094866, 0.002401659072855874, 0.008257288025354106, -0.020411926277279526, -0.1403734241939337, 0.5965843404970116, 0.016146629474390172, -0.012173876824916873, 0.0022925277539782157, 0.1962946891249928, -0.0739927492507962, 0.5965843341565292, 0.010908432866303821, -0.027997922086146536, 0.017957441523681318, -0.16136474584850063, 0.2070100239273227, 0.5965843488406273]",40
"[0.00017377022386347134, 0.0024016559642564186, 0.0082572820343802, -0.020411920786478764, -0.14037343714095715, 0.5965843403488695, 0.016146641806920596, -0.01217386970621427, 0.0022925395040219293, 0.19629469710504524, -0.07399275929712686, 0.5965843415754636, 0.010908448617774333, -0.027997919538822098, 0.01795745356068368, -0.16136474248257623, 0.20701001167570193, 0.5965843332149088]",128
"[0.0001737664925244356, 0.002401661641859413, 0.008257284985497252, -0.020411922668922285, -0.14037342084816978, 0.5965843450601044, 0.016146631621906025, -0.012173873286508709, 0.002292536697125751, 0.1962946905907187, -0.07399275018203023, 0.5965843338121095, 0.010908449745116417, -0.027997925148825813, 0.01795744589291962, -0.16136473718918742, 0.20701001888746376, 0.5965843500432586]",40
"[0.00017377221228040345, 0.002401662772837792, 0.008257279163666274, -0.020411930543831946, -0.14037341210996726, 0.5965843489354857, 0.01614664078658842, -0.012173869194912089, 0.002292547915803103, 0.19629469601013833, -0.07399275896542269, 0.596584343693658, 0.01090843830560406, -0.027997929890089392, 0.017957454383421653, -0.16136474115901622, 0.20701001201195285, 0.5965843484208693]",125
"[0.00017376981000905977, 0.0024016704402553607, 0.008257289256306019, -0.020411925884917293, -0.1403734379635753, 0.5965843515500936, 0.01614663882530184, -0.012173868551821586, 0.002292532868469575, 0.19629470292984944, -0.07399274739067808, 0.5965843468535916, 0.010908427031348715, -0.02799792701057017, 0.017957450055007422, -0.1613647474206063, 0.20701001851846157, 0.5965843396605215]",64
"[0.00017377863798634008, 0.002401656769361852, 0.008257291008839339, -0.020411924691222764, -0.1403734304745553, 0.5965843356377111, 0.0161466326702739, -0.0121738680087422, 0.0022925278253039696, 0.19629469201076882, -0.07399275092315633, 0.5965843412251672, 0.010908437879005238, -0.027997937512042746, 0.017957447075435715, -0.16136474333135284, 0.20701001981702433, 0.5965843505296827]",70
"[0.00017377457486504252, 0.0024016633302930512, 0.008257284193294766, -0.020411931255437863, -0.14037342384559526, 0.5965843329583239, 0.016146628274696987, -0.012173884054362902, 0.0022925369718830705, 0.19629469065470384, -0.0739927607234633, 0.5965843424522034, 0.010908438561832223, -0.02799792464604855, 0.017957443140533918, -0.1613647443154528, 0.2070100214987492, 0.5965843476389002]",40
"[0.00017376468979798658, 0.002401663497574377, 0.008257271996795568, -0.02041192901981614, -0.14037342237670747, 0.596584349538883, 0.01614663572610259, -0.012173872006703475, 0.002292537571698813, 0.19629469338648223, -0.07399274246202468, 0.5965843372012534, 0.010908443140997611, -0.02799792735335382, 0.01795744593553772, -0.1613647555902207, 0.20701001699559865, 0.596584347689545]",48
"[0.00017376752006024573, 0.002401670306585499, 0.008257281445561919, -0.020411930316536212, -0.14037343179098713, 0.5965843371386537, 0.016146624757458133, -0.012173869579405049, 0.002292546580004326, 0.19629470520324635, -0.0739927469033075, 0.5965843383059474, 0.01090843609179205, -0.027997933220492974, 0.017957449477843446, -0.16136473996332512, 0.20701002078460892, 0.596584335922423]",78
"[0.0001737704616119766, 0.002401661625820317, 0.008257280710772183, -0.020411931956065603, -0.14037342387435525, 0.5965843538633224, 0.01614664830565168, -0.012173876174285907, 0.002292541960014028, 0.19629470069349705, -0.0739927553058013, 0.5965843505083316, 0.010908436707612318, -0.027997925933608038, 0.017957452928444032, -0.16136474836386272, 0.2070100178616278, 0.5965843375113512]",124
"[0.00017376890393209547, 0.0024016552162778823, 0.008257283798708532, -0.020411931187635943, -0.14037342417014712, 0.596584350090722, 0.016146639294542693, -0.012173872920177504, 0.002292534617511622, 0.19629468585729296, -0.07399275406500604, 0.5965843458817988, 0.010908433200216127, -0.027997925479073586, 0.017957456330308583, -0.16136473890083877, 0.2070100046054116, 0.5965843332893267]",116
"[0.00017377501004138435, 0.002401673539293964, 0.008257275377827581, -0.02041191529033868, -0.14037342761051833, 0.5965843338532818, 0.016146638175202836, -0.01217387348994956, 0.0022925386887642217, 0.1962946845046972, -0.07399275239669316, 0.5965843369197514, 0.010908426418408702, -0.02799793145255043, 0.017957446729761798, -0.1613647425595827, 0.2070100074386181, 0.5965843456385009]",80
"[0.00017377495743710388, 0.002401670883866242, 0.008257282652338436, -0.020411917601436427, -0.14037342718502527, 0.5965843481040243, 0.01614663906290354, -0.012173874847990167, 0.0022925337906181467, 0.1962946996464557, -0.07399275481060984, 0.5965843344794431, 0.01090844583246809, -0.027997930564072442, 0.01795745768276219, -0.16136473551635364, 0.20701001040887299, 0.5965843405846908]",112
"[0.0001737703812293287, 0.002401671624084557, 0.008257275683333811, -0.02041192564438058, -0.14037342472437098, 0.5965843494985957, 0.016146630064322817, -0.012173885480155081, 0.0022925421213077133, 0.19629469369350033, -0.0739927501332575, 0.5965843373861061, 0.01090842589150706, -0.0279979244601642, 0.017957452235180818, -0.1613647439257588, 0.20701002046794725, 0.5965843353765887]",48
"[0.00017377901960205028, 0.002401660387402861, 0.008257293354151188, -0.020411924088760247, -0.1403734267206858, 0.5965843425976235, 0.01614663691890628, -0.012173877949446459, 0.0022925457775664604, 0.19629470010414823, -0.07399274132646283, 0.5965843466181663, 0.010908430585454477, -0.027997925820466195, 0.01795745215145639, -0.16136475060455063, 0.20701001010766423, 0.5965843473155509]",104
"[0.0001737704527300319, 0.0024016551312593753, 0.008257278423072082, -0.02041192415415692, -0.14037342567718877, 0.5965843373422106, 0.016146640282212056, -0.012173877800325862, 0.0022925299818890685, 0.19629470436082463, -0.07399275538325367, 0.5965843405611724, 0.010908425266932703, -0.027997935953830485, 0.01795744173218757, -0.1613647454070181, 0.20701001494317078, 0.596584353627186]",48
"[0.0001737734146521968, 0.002401668640430627, 0.008257289025401097, -0.02041192839086582, -0.14037343000252475, 0.5965843349115917, 0.016146624569735528, -0.012173869497040647, 0.0022925461245366205, 0.1962946943960039, -0.07399274790441691, 0.5965843524767394, 0.010908431498100996, -0.027997928005679493, 0.017957446145938773, -0.16136473848208086, 0.20701002000039112, 0.5965843462385765]",40
"[0.00017377699003498585, 0.0024016604759144813, 0.008257276379294751, -0.020411924622539653, -0.1403734244606446, 0.5965843272648838, 0.016146643796337495, -0.012173859777586707, 0.002292541132385475, 0.19629469634764157, -0.07399275511058434, 0.5965843474501098, 0.010908438691532912, -0.027997921294209967, 0.017957442542825466, -0.1613647402558476, 0.2070100142642449, 0.5965843407924148]",48
"[0.0001737670332824968, 0.0024016785165177786, 0.00825728457859845, -0.020411920926701427, -0.14037342501686928, 0.5965843486673931, 0.016146635061869825, -0.012173873241203064, 0.002292530880379599, 0.19629470255456177, -0.07399274873963374, 0.5965843369952312, 0.01090842938798964, -0.027997934906595648, 0.0179574477541814, -0.16136474377458657, 0.20701001618742734, 0.5965843400113925]",72
"[0.00017377909930956425, 0.0024016562598907984, 0.00825728974508999, -0.020411925696444733, -0.14037341609075818, 0.5965843438013086, 0.016146629861003625, -0.012173878460113082, 0.0022925434753610875, 0.19629468623476867, -0.07399275563306736, 0.5965843451051699, 0.010908426640960079, -0.027997927592774034, 0.01795744809307024, -0.16136474042848895, 0.2070100109684622, 0.5965843390097254]",68
"[0.00017377018069701837, 0.0024016653603192765, 0.00825727632157535, -0.02041192988269545, -0.14037342402589414, 0.5965843488802746, 0.016146641639248855, -0.012173881927080073, 0.0022925442644030534, 0.1962946943744366, -0.07399275784687553, 0.5965843445815445, 0.010908430263162143, -0.027997938509271188, 0.017957441773612616, -0.1613647496590371, 0.20701001885888543, 0.5965843365743889]",48
"[0.0001737720265797651, 0.002401650916041687, 0.008257283638285581, -0.02041192947655988, -0.14037342118253596, 0.5965843323191761, 0.016146639792181783, -0.012173866374972944, 0.002292534939663745, 0.19629469606428054, -0.07399275367391968, 0.5965843423560584, 0.010908430580194172, -0.02799792300599061, 0.017957456581584683, -0.16136473143659488, 0.2070100114730092, 0.5965843437492823]",125
