A,B
"[-1.6410166598494, -2.43107019988938, -0.90151276087861, -0.5816955376502, -0.42613257029892, -0.04992720410169, -1.2271801674601, -0.45710883098793, 0.51007268566413, 1.07185263964475, 0.85012358327923, -0.04060944417849, -0.12839194937635, -0.05759785149332, 0.17474032433392, -0.31274377180616, -0.46879858701212, 0.2233591927531]",24
"[-0.94015689311783, -2.49940884384966, -1.31857602895777, -1.34886562328135, -1.09249524613123, -0.11225629582214, -0.95009329002562, 0.05568199897689, 0.75348590186895, 1.21647546849782, 1.16213822985823, 0.08655441707269, 0.12034568775981, -0.13742901847139, -0.37348003456557, -0.29957861973305, -0.34025966409103, 0.02154037630627]",42
"[0.49954074033202, -0.25362768930524, -0.00697659720446, -1.71019280347607, -0.273566058726, -1.23877793428253, -0.42404565169948, -0.04389942186769, 0.30896249338661, 1.37051654064757, 1.26189921461408, 0.07529800062829, -0.07098751480876, -0.04808150711272, 0.05462203956532, -0.33010001832644, -0.50112764753888, 0.22833469235093]",58
"[0.59751300170115, -0.71339318344636, 0.05279931275489, -1.90020987186949, -0.54673785867438, -1.23242987074743, -0.51949650121362, 0.05223330696365, 0.35501395347785, 1.43282577023794, 1.21487814825615, 0.17526228353624, 0.07139247660371, 0.0930543072961, -0.11133325362252, -0.31997917918113, -0.49373290752924, 0.22181861051726]",50
"[0.52953832540995, -0.25506674635059, -0.0019741046616, -1.70265466320579, -0.26782574060831, -1.23874855404425, -0.19917733984368, 0.16234197381505, 0.25623138111643, 1.40140854235968, 1.16377378064817, 0.1351697055465, 0.01195684780423, -0.00121512411492, -0.10906262807235, -0.30688735736137, -0.51008653938963, 0.22810392159642]",50
"[0.43647460447561, -0.36936183308007, -0.36079713462736, -1.73412866806379, -1.30277103368464, -0.49153065736041, -0.1275648482344, 0.49823630075349, 0.44476579471506, 1.30241145683897, 1.08723558425864, 0.21065674982936, 0.13176408495617, 0.01117404343215, -0.1923138706287, -0.38454422423455, -0.43317371406447, 0.12421465392542]",40
"[-0.95895492154344, -2.32606828982215, -1.24898689929177, -1.43080853887342, -1.28711653397868, -0.22285537236332, -1.02592455258634, 0.14512218501821, 0.81484841085586, 1.18626148074699, 1.21160876163198, 0.07058063890287, 0.22860421578965, -0.08631059467997, -0.13188582017648, -0.33138464501595, -0.33236715493288, 0.05382485235583]",26
"[-0.05696833821318, -2.18423930984755, -0.9790821202405, -1.87217751655648, -1.2676808202964, -0.36383737850471, 0.01855582018046, 0.83136246605898, 0.50240544555762, 1.15400494840322, 1.00282746854683, 0.41318072678063, -0.08207739940814, -0.15668657306452, -0.10938476213382, -0.35454409171158, -0.51714012151888, 0.2296455389435]",40
"[-1.2479030261234, -1.53389501529104, -0.17247651626095, -2.03013447701295, -1.3714013229423, -0.81212772083349, -0.79013378481144, 0.32027582515736, 0.85634936188495, 1.18946250769267, 1.31281510049381, -0.02545896509663, -0.28859146910862, -0.24094245760229, 0.08992891577995, -0.22667769131868, -0.41131099052436, 0.13434622626795]",44
"[-1.37738682913027, -2.42519632201998, -1.08230331774206, -0.83401419903104, -0.80688082361502, -0.19698128885041, -0.5553361638842, -0.0700465564535, 1.04556365640223, 1.04289315147302, 0.94681805067453, -0.33804129745329, 0.50573939729396, 0.58061108548538, 0.08261808224867, -0.46017285988675, -0.48015277717935, 0.17353850887353]",14
"[-1.36508500607978, -2.59335227416936, -1.11967140354095, -0.97451121209836, -0.91283052651918, -0.17271424688753, -0.85921054608794, 0.30877454937881, 0.85628841022809, 1.16913823782806, 1.27748185109402, 0.01659435906188, -0.1244541801848, -0.00763004953311, 0.05353803846848, -0.29699649879022, -0.45687410273812, 0.24193645680209]",46
"[-1.24254404308691, -2.32041997569779, -0.24306793993486, -1.83267226505446, -1.11070433486741, -0.56846874166898, -0.57514054671426, 0.29921141784256, 0.82033615770692, 1.31560151108622, 1.32992529975544, 0.02867765264558, 0.05595768622958, 0.04143944710595, -0.14611186088485, -0.32584051262374, -0.5065982043071, 0.22218078203296]",56
"[-1.55795599841434, -1.68850562137598, -0.27651903777877, -1.94371825549574, -1.17346797413508, -0.53788143820475, -0.79806354889862, 0.32738079330917, 0.87089962673134, 1.19659681214868, 1.31141533829798, -0.01327042618844, -0.25130799042052, -0.25259123258267, 0.08926410255071, -0.23836332796806, -0.43300621537257, 0.10928300114224]",38
"[-0.09422785320481, -1.46243918857628, -0.84782913427811, -0.84530706028777, -2.03940118747426, -0.77710380362031, -0.73425038700394, 0.4457497655252, 1.14070602259158, 1.04814770321056, 1.10918424566307, 0.00239284991877, -0.11084548131424, -0.13245208275865, 0.04946534760002, -0.3489604191106, -0.50244810655613, 0.22828836252969]",26
"[-0.97913951480154, -0.92488972670173, -0.23283555597293, 0.80885057217993, 0.31028809895589, -0.25608673255713, -0.35473940604257, -0.12400618807028, 0.23188389240883, 0.79847825724995, 1.21838320959872, -0.61907436564942, 0.12947410928086, 0.13183975983933, -0.0362306810336, -0.29701166428774, -0.2843857230922, 0.08252729780272]",24
"[-0.58390306193579, -1.97840213189529, -1.77981793710548, -0.6874944173543, -1.46468171995159, -0.24684689654361, -0.11161830324005, 0.799490775661, 1.00595205238601, 0.44513172867062, 0.61224907999172, 0.04068147289536, -0.00180415018055, 0.08069014384122, 0.09517574964455, -0.31327587735568, -0.42907562074463, 0.25130605857137]",32
"[-0.5440330970765, -0.96125826200074, -1.5840352551626, -1.623717842574, -1.46558951309483, -1.14211265420998, 0.33623111008404, 0.21518982815561, -0.17276409217257, 0.55067355074613, 0.66825489095257, -0.0710528558528, -0.13641385050455, -0.16095254997487, 0.06853389274272, -0.32039950760668, -0.48625290122845, 0.21051317194516]",20
"[6.04429606338514, 15.05659209677107, 7.15003025133292, 10.88676805470761, 4.45931595116846, 7.38527934963382, 2.68912690545114, -2.57919800377595, -3.79953327906352, -7.11103488459573, -7.95632277111764, -0.00875066328299, 0.62704802037187, 0.83876179472163, 1.66671729704878, 1.7592532309721, 3.51579866853476, -1.79200014957751]",20
"[-0.27600282110012, -2.68167315375816, -1.2018782008244, -1.16088460400324, -1.14907636274354, -0.27164603869042, -1.14716736994553, 0.03776854503986, 0.80612203705416, 1.15244382040182, 1.12200052570519, 0.11038907911525, -0.06287280054365, -0.04845469276754, -0.19283304455726, -0.19262340633006, -0.28226016342086, 0.12294087657449]",60
"[-0.42577150271262, -0.09673375967443, 0.0197729086905, -0.84219577836365, -0.4132379869371, -0.33919705204353, -0.37128953426991, -0.19435518442817, -0.30057153349143, -0.27864569174427, -0.41195448896691, 0.01106013158311, -0.0640126681422, 0.13220280179397, 0.26333409501057, -0.27896133739039, -0.44714934145146, 0.23643410050646]",20
"[-1.21294643087889, -2.40602851101193, -1.19030700187393, -1.13862431736312, -1.18771043428084, -0.36716526512826, -1.17037449592726, -0.16095967384127, 0.45521054222111, 1.22821722704485, 1.0850047877437, 0.22199169064763, 0.14098640796699, -0.16376852945069, -0.25353243156897, -0.42154602214701, -0.2833968689322, -0.00455871607234]",34
"[-1.55665083081938, -1.64795343479369, -0.2216983751698, -1.94895390312473, -1.17732009275149, -0.53620269736716, -0.79866915011131, 0.33797271557647, 0.87770563007873, 1.18655107034842, 1.3122152267999, -0.02067004469557, -0.15530422737654, -0.20840994500245, -0.03177422657907, -0.33710194628994, -0.48761301972437, 0.23001296077333]",42
"[-0.35459543345249, -2.42079118484869, -1.39693519259271, -1.56881710247004, -1.13009265932821, -0.04472899534704, -0.45505000030544, 0.6425821720807, 0.73054667069357, 1.15562799258494, 1.1672655869207, 0.25392374585053, -0.01879415920297, 0.08007944817117, -0.20579379512089, -0.22555127661156, -0.32695100358941, 0.22539468504863]",36
"[0.45343436558685, 0.08298351266472, -0.07054263191089, -0.96320190613633, -0.64465140526891, -0.77380738052811, 0.03056361320523, 0.71605122635824, 0.93985075979276, 0.16082508936025, 0.1910200110646, -0.01266116346003, 0.19724074697669, 0.18694305835888, -0.09165407460965, -0.05300983193272, 0.07447016294806, -0.06525021898964]",38
"[-1.09781804670559, -2.37874210280583, -1.3005715286654, -1.15984012041748, -1.30277572486533, -0.3465312038033, -0.6158738692405, 0.30868901972431, 0.8467863558202, 1.29956621147208, 1.31480476200586, 0.03639070633747, -0.10807375891305, -0.21863132329612, -0.18794591697995, -0.38561622021255, -0.45752663581062, 0.14230355011251]",16
"[0.60443833254045, -0.12949780617045, -0.01867844405809, -1.46712419122421, -0.30672962965921, -1.11893886531084, -0.95263106028005, 0.2045883982844, 0.84599143051089, 1.19293080595142, 1.22366003231742, 0.07159879233859, -0.01207792703278, -0.10281083587929, -0.1493922918658, -0.28227641594393, -0.35887480350819, 0.13513038159275]",56
"[-0.15701006970826, 0.22289328134592, -0.32417849429781, -1.01833781226938, 0.61751714923429, -0.38926706969688, -1.06579857727789, 0.26003673670552, 1.03182449462934, 1.02999623897552, 1.07466211172123, 0.0945219816191, 0.0354363621734, 0.00948421633835, -0.1213341586974, -0.31328981177727, -0.51500722480379, 0.22778075579871]",38
"[-0.08933076809395, -0.84628885817164, 1.03462903413511, -0.92578372259076, 0.00642604782929, -1.12270084393859, -1.24182169758813, -0.53603742766855, 0.4045716608848, 1.06479694420147, 0.85214830325753, -0.01880940041504, -0.02914017175423, -0.00042316659258, 0.0439424129088, -0.01941934104235, -0.07438777764862, 0.02213349967459]",40
"[-1.3791311670616, -2.7949333587345, -0.64990425735887, -0.18199400658843, 0.02453009221735, 0.02881429793029, -0.496007599984, -0.39535764225603, 0.08541753787676, 0.85088158844914, 0.66419228219068, 0.00804551433466, 0.07128629183589, 0.11557390501122, 0.00053190126999, -0.26732414628897, -0.24247007132285, 0.37088315067829]",38
"[-1.65330822262262, -2.05445447693164, -0.79154323854549, -1.27888990897793, -1.39519804196556, -0.50419435927535, -0.80882835143305, 0.30740001044512, 0.85190878134753, 1.19265795560382, 1.3096518693935, -0.01965792262597, -0.09600417021593, -0.07496663521868, -0.18461427040724, -0.32352765267277, -0.45393214551323, 0.18052464143369]",22
"[0.06406757882417, -0.32478750680198, -0.46320092611151, -1.4151593488331, -1.8620626408424, -0.5744210474445, -0.73417904359898, 0.35349959599967, 0.67063752155412, 0.90614875330409, 1.12223624994232, 0.03182616966044, 0.07364408525541, -0.10209600934492, -0.14551348592446, -0.32953002356787, -0.33398552251402, 0.05174680355152]",30
"[-0.02950289154992, -0.93801225047538, 1.11079446019346, -0.97284806000816, 0.08638766578767, -1.09498665696851, -0.8809559641574, 0.17089502389489, 0.8378187241884, 1.26040337795224, 1.23003253874622, 0.09167356600166, 0.02784976673411, 0.02040888827671, -0.16140049535492, -0.31996484337105, -0.5022768980139, 0.22298165153487]",46
"[-0.40140406782892, -2.29548760959024, -1.11620268979516, -1.79217638533175, -1.22338162112738, -0.24333047386432, -0.13457746331619, 0.83371271859465, 0.58574178940031, 1.16660046706156, 1.09398220505477, 0.42337891719169, 0.09678773514429, 0.17536405333006, -0.062250876679, -0.20964899744528, -0.24962966848129, 0.1032994458004]",46
"[-1.20952508875545, -2.34107213071542, -1.24992457281501, -0.90720249496666, -1.35122825506038, -0.51098036089772, -0.13016107762419, 0.16337598700726, 0.19588937156297, 1.48567799281709, 1.18413634738675, 0.15437326134158, -0.10443851598496, -0.02084245130073, -0.20474501534812, -0.35028395354605, -0.49881067441513, 0.21118332369]",16
"[0.49954085782368, -0.25361962077082, -0.00697231302673, -1.71018593707197, -0.2735659388681, -1.23877738149714, -0.42404353009662, -0.04389871028546, 0.3089623561981, 1.37051024652194, 1.26189142006646, 0.07529238775535, -0.07098664382235, -0.04808192575725, 0.054621128999, -0.33010096547581, -0.50112530380443, 0.22833564673291]",58
"[-1.24254931001316, -2.32042923716845, -0.24306698663573, -1.83267975183512, -1.11070603074648, -0.5684708447315, -0.57514094295364, 0.29921261347991, 0.82033804188809, 1.31560596859502, 1.32992986502197, 0.02867750804159, 0.05595777321457, 0.04143855398255, -0.14611221033274, -0.32584058389902, -0.50660035707526, 0.22218274063132]",56
"[-1.77106132153144, -2.2666012081495, 0.13854930391138, -0.81152422152129, -0.56437646455769, -0.03641043157315, -0.86893712953232, -0.64569729973209, 0.3038596905055, 1.069473989762, 0.75208368708278, -0.21976136299971, -0.10604811037074, -0.10249078706508, -0.22082703540955, -0.32028463609161, -0.50842794309547, 0.20303292726384]",36
"[-1.1056060875627, -2.37214582496891, -1.27010632003197, -1.2183488928677, -1.29457014611174, -0.31788310067385, -0.70301037813478, 0.21475652101355, 0.80009551001968, 1.31832629532994, 1.30443835710194, 0.0519123226306, -0.08588227438262, -0.18140408390563, -0.2533437283535, -0.31228935089877, -0.51399263220233, 0.21820951812105]",36
"[-0.22005069323636, -1.39424210783446, -0.84666605990002, -0.99262951764643, -2.04744281188625, -0.84198795126848, -0.80286050565441, 0.25711349760624, 0.85293403398208, 1.22690755049786, 1.28386490059773, 0.01029675888203, -0.11327904800273, -0.158629316943, 0.00786247668527, -0.34952221790968, -0.50251777459664, 0.22779097653993]",28
"[0.3239868225497, -0.34577458244003, -0.00482197889327, -1.88850300793703, -0.40936372874477, -1.25764116644903, -0.97129037527625, -0.16497701812706, 0.34517697090699, 1.29147960120982, 1.07564589148198, 0.23403317822402, -0.05544600788124, -0.03592026918063, 0.05318382768404, -0.33275235792224, -0.5087277080303, 0.22767238171205]",48
"[0.38798711008912, -0.4412421639713, -0.01892726840215, -1.87442893764764, -0.37196915963752, -1.27438913459057, -0.65613795105375, 0.51378863343236, 1.28180271544583, 1.02529460840166, 1.06320121285008, -0.01647552143053, 0.00319666270776, -0.12832644637509, -0.18996807161515, -0.32869915682765, -0.5162879210785, 0.21224600591221]",50
"[-0.17807266531629, 0.19178291411737, -0.75650085954862, -0.23046482017722, -0.53765570351124, 0.18022187243826, 0.19654762492712, 0.24327481276706, -0.04828701774506, 0.28884222810053, 0.43115637287623, -0.05840092385089, -0.30445167941298, -0.3670394318927, 0.35548093210028, 0.02601715413331, -0.0991086284495, -0.07358789455596]",30
"[-1.6109096950072, -2.62434286143089, -0.31167838995143, -1.19559430950765, -0.54516257621881, -0.15222310851096, -0.8360501755137, 0.30538409659187, 0.85945479139154, 1.19365631609389, 1.29180534224719, 0.01178004057094, -0.13514978125838, -0.11310218188084, -0.21506247466777, -0.25793084128704, -0.4440110057365, 0.11896331057463]",30
"[-1.06041770160482, -0.77768485825917, 0.70376980748455, -1.73590230094715, -1.13444454538643, -0.56884871472627, 0.32660484766968, 0.19660940381699, -0.17550865032586, 0.70688878090162, 0.81312538427086, -0.07604777088305, -0.12743132339213, -0.20709472854342, -0.1324778423289, -0.32943773737616, -0.49593808693434, 0.21754673284779]",40
"[-0.99059073007393, -2.34746011230728, -1.36211362590234, -1.19308124575003, -1.30657216653028, -0.25021495759137, -0.84843180890541, 0.25985598151892, 0.86665566217224, 1.22117287890687, 1.27260490229759, 0.03421088587898, -0.10083390498303, -0.19377917233223, -0.199003829284, -0.33508548626277, -0.49954499516292, 0.19682631736371]",32
"[-2.04260852781852, -0.8052298140202, -0.19396881431513, -1.44464724221334, -0.19854689831602, -0.10330072738705, 0.14817392057994, 0.35785901384063, 0.06470897805775, 0.01976081211396, 0.15222522702294, -0.02932536410717, 0.1019980917497, 0.14303237406638, -0.04622240920317, -0.34126050181357, -0.51764753529069, 0.22287566284431]",24
"[-1.12182171018409, -2.37124961861828, -1.26750494539181, -1.18253684802588, -1.30274468896266, -0.35993206199489, -0.73627254533993, 0.27162397720107, 0.75853558188641, 1.30035106999353, 1.27597212631147, 0.12735874014663, 0.12526284775267, -0.22111216739372, -0.22495959570991, -0.46360814272994, -0.24635779092626, -0.02511475680411]",24
"[-1.55018236693109, -2.40032048009387, -0.42310573906095, -0.22528228940004, -0.21529519206286, -0.00606472645827, -1.02954846346419, -0.77761460583704, 0.12993231083087, 0.9499770089318, 0.62266717419069, -0.15260316907711, -0.09190169620391, -0.08381972226376, -0.19814439599999, -0.26938774186246, -0.46258878894899, 0.15444506368307]",40
"[-1.21294907127075, -2.4060208212235, -1.19030603125189, -1.138612869779, -1.18771074423022, -0.36715710005246, -1.17038895694852, -0.16097322161809, 0.45520122033572, 1.22820968684501, 1.08499945742055, 0.22199431020497, 0.14099559413878, -0.16376710447732, -0.25353109920949, -0.4215483580572, -0.28338685273855, -0.00456684279725]",34
